sample_idx,state_text,intent,intent_id
1831,沙箱目录 /etc 存在文件 nginx/nginx.conf 上步操作: 空 历史: cat /proc/cpuinfo → ps → uptime,READ,0
1832,awk 命令用法未知 需查看帮助 当前 /root 历史: ls → ps,HELP,7
1833,需过滤 /opt 中含 nginx 的行 历史: 刚进入环境,SEARCH,2
1834,docker-compose 有多少行数据 当前路径 /usr/local/bin 历史: 刚进入环境,COUNT,5
1835,环境分析需要磁盘信息 当前: / 历史: 刚进入环境,INFO,3
1836,准备 wc -l nginx/nginx.conf 当前: /etc 历史: whoami → wc,COUNT,5
1837,环境路径 /var 需要列出子项 历史: 无,LIST,1
1838,当前目录: /dev 准备了解 redis-cli 命令用法 历史: 无,HELP,7
1839,环境分析需要当前时间 当前: /var/log 历史: 无,INFO,3
1840,沙箱环境 当前 /var 搜索目标: error 历史: head → ls,SEARCH,2
1841,/mnt 环境中 sed 命令路径检查 历史: whoami → cat,INSPECT,4
1842,探索到 /root 准备列出所有条目 历史: 刚进入环境,LIST,1
1843,当前目录: /home 已知文件: user/documents/report.txt 上步: 进入 /home 历史: 无,READ,0
1844,计数需求: output.txt 在 /tmp 中 历史: 刚进入环境,COUNT,5
1845,/home 是新发现的路径 需要浏览 历史: grep,LIST,1
1846,了解 nginx 的可用选项 当前: /var/log 历史: df,HELP,7
1847,准备查看 sed 的帮助页面 当前目录 /home 历史: df,HELP,7
1848,了解 python3 的可用选项 当前: / 历史: head,HELP,7
1849,沙箱中还有更多未知区域 当前 /proc 历史: 刚进入环境,EXPLORE,6
1850,/home 附近可能有未发现的目录 准备探索 历史: 无,EXPLORE,6
1851,沙箱环境 准备获取 docker 帮助 当前 /etc 历史: head → whoami,HELP,7
1852,沙箱环境 /root 下存在文本文件 hostname 历史: 无,READ,0
1853,环境地图不完整 当前 /tmp 需探索更多 历史: 无,EXPLORE,6
1854,文件 random 大小未知 先统计行数 当前: /dev 历史: 刚进入环境,COUNT,5
1855,准备查看 /usr/local/bin 中的 node 历史: uptime → df → wc,READ,0
1856,sed 命令参数不清楚 需 --help 当前: /opt 历史: wc,HELP,7
1857,统计 /opt/app/config.yaml 的行数量 历史: cat /proc/cpuinfo → grep → head,COUNT,5
1858,当前位于 / 注意到文件 hosts 历史: 无,READ,0
1859,工作目录: /mnt 目标文件: hosts 历史: 刚进入环境,READ,0
1860,需过滤 /usr/local/bin 中含 docker 的行 历史: ls → cat /proc/cpuinfo → whoami,SEARCH,2
1861,沙箱中定位 ssh 当前目录 /sys 历史: df → head → whoami,INSPECT,4
1862,当前路径 /proc 还有未探索的子目录 历史: 刚进入环境,EXPLORE,6
1863,了解 find 的可用选项 当前: /mnt 历史: 无,HELP,7
1864,系统信息收集: 磁盘信息 位置: /var 历史: 无,INFO,3
1865,"探索阶段: 从 /proc 扩展 已访问 /usr/local/bin, /etc, /home, /root, /opt 历史: 刚进入环境",EXPLORE,6
1866,检查 docker 是否存在 当前路径: /tmp 历史: grep → uptime,INSPECT,4
1867,系统状态未知 需获取磁盘信息 当前: /sys 历史: ps → whoami,INFO,3
1868,在 /sys 中准备查询负载情况 历史: 无,INFO,3
1869,"当前: /home 探索进度: 已访问 /var, /opt, /sys, /etc 需扩展 历史: 无",EXPLORE,6
1870,目录 /sys 中有文件 devices/system/cpu/online 上步: 发现新目录 /sys 历史: 刚进入环境,READ,0
1871,沙箱中还有更多未知区域 当前 / 历史: 无,EXPLORE,6
1872,准备执行 npm --help 当前: /var/log 历史: 刚进入环境,HELP,7
1873,准备获取磁盘信息 当前: /dev 历史: 无,INFO,3
1874,当前 /usr/local/bin 搜索关键词 password 历史: grep,SEARCH,2
1875,需读取 /var/log/auth.log 获取信息 历史: cat /proc/cpuinfo → cd → grep,READ,0
1876,在 /proc 下需要了解有哪些文件和目录 历史: 无,LIST,1
1877,当前位于 /dev 注意到文件 zero 历史: ls,READ,0
1878,准备看 curl 的帮助 环境 / 历史: ps,HELP,7
1879,当前位于 /dev 注意到文件 sda 历史: 刚进入环境,READ,0
1880,沙箱环境 当前 / 搜索目标: connection 历史: uptime → ls,SEARCH,2
1881,"当前: /sys 探索进度: 已访问 /proc, /opt, /tmp 需扩展 历史: 无",EXPLORE,6
1882,目录 /etc 中有文件 services 上步: 看到文件含 docker 历史: date → cd,READ,0
1883,查看 fstab 行数 环境路径 / 历史: date,COUNT,5
1884,需学习 node 命令 当前: /root 历史: 无,HELP,7
1885,环境显示 /sys/class/net/eth0/address 可读 历史: 无,READ,0
1886,在 /sys 的文件中搜索 localhost 模式 历史: head → ps,SEARCH,2
1887,需查看 curl 的帮助文档 当前: /root 历史: 无,HELP,7
1888,在 /sys 中计数 devices/system/cpu/online 的行 历史: wc,COUNT,5
1889,app/config.yaml 有多少行数据 当前路径 /opt 历史: 刚进入环境,COUNT,5
1890,沙箱环境 当前 /var 搜索目标: admin 历史: 无,SEARCH,2
1891,沙箱环境 当前 /root 搜索目标: token 历史: 无,SEARCH,2
1892,目录 /usr/local/bin 的内容尚未查看 历史: 无,LIST,1
1893,系统状态未知 需获取运行时间 当前: / 历史: 无,INFO,3
1894,想熟悉 awk 的用法 当前 /usr/bin 历史: 刚进入环境,HELP,7
1895,app/config.yaml 内容长度未知 需计数 当前: /opt 历史: 刚进入环境,COUNT,5
1896,当前位于 /proc 目录结构待查看 历史: 刚进入环境,LIST,1
1897,查看 os-release 行数 环境路径 / 历史: 无,COUNT,5
1898,当前路径 / 发现配置文件 crontab 历史: 无,READ,0
1899,"探索阶段: 从 /opt 扩展 已访问 /proc, /home, /tmp 历史: 无",EXPLORE,6
1900,查看 /root 下的 python3 可能有系统信息 历史: 刚进入环境,READ,0
1901,目录 /dev 的内容尚未查看 历史: grep → pwd,LIST,1
1902,路径 /root 存在但内容未知 历史: 无,LIST,1
1903,沙箱中定位 npm 当前目录 /usr/local/bin 历史: 刚进入环境,INSPECT,4
1904,已收集 /sys 信息 准备探索新路径 历史: 无,EXPLORE,6
1905,已收集 / 信息 准备探索新路径 历史: 无,EXPLORE,6
1906,当前目录: /proc 准备了解 htop 命令用法 历史: 刚进入环境,HELP,7
1907,到达 /usr/local/bin 准备浏览文件列表 历史: 无,LIST,1
1908,"当前: /mnt 探索进度: 已访问 /root, /sys 需扩展 历史: 刚进入环境",EXPLORE,6
1909,查看 /home 下的 user/documents/report.txt 可能有系统信息 历史: cat /proc/cpuinfo → ps → df,READ,0
1910,沙箱中 /usr/bin 的内容需要浏览 历史: grep → cat,LIST,1
1911,文件 user/.profile 有多少行 当前: /home 历史: 无,COUNT,5
1912,"环境探索中 当前: /home 已访问 /usr/local/bin, /proc, /, /usr/bin 历史: 无",EXPLORE,6
1913,位置: /etc 准备执行目录浏览 历史: 刚进入环境,LIST,1
1914,沙箱环境 准备获取 ps 帮助 当前 / 历史: 无,HELP,7
1915,当前路径: /proc 文件列表未知 历史: 无,LIST,1
1916,"已知区域: /etc, /tmp, /mnt, /usr/bin 当前 /var 需扩大范围 历史: df",EXPLORE,6
1917,环境: /tmp 准备获取 awk 帮助信息 历史: 无,HELP,7
1918,沙箱环境 当前 /opt 搜索目标: config 历史: df → ps → wc,SEARCH,2
1919,已定位文件 devices/system/cpu/online 位于 /sys 历史: 无,READ,0
1920,查看 output.txt 行数 环境路径 /tmp 历史: 无,COUNT,5
1921,需查看 docker 的帮助文档 当前: /dev 历史: 无,HELP,7
1922,沙箱诊断: 获取内存信息 当前路径 /proc 历史: 刚进入环境,INFO,3
1923,环境路径: /var/log 可访问文件: boot.log 历史: 无,READ,0
1924,"准备离开 / 前往未知区域 已访问 /tmp, /root, /dev, /proc, /usr/bin 历史: cat /proc/cpuinfo → head",EXPLORE,6
1925,想执行 ping 先检查安装位置 当前: /root 历史: wc → pwd → cd,INSPECT,4
1926,当前目录: /proc 历史: 刚进入环境 需要查看系统负载情况,INFO,3
1927,当前 /usr/bin 准备查询内存信息 历史: 无,INFO,3
1928,"沙箱环境 已访问 /usr/local/bin, /root, /dev, /sys 当前 /mnt 继续探索 历史: ls → ps",EXPLORE,6
1929,在 / 下统计 hostname 行数 历史: 无,COUNT,5
1930,准备获取负载情况 当前: /etc 历史: 无,INFO,3
1931,"探索模式: 从 /usr/local/bin 出发 已访问 /etc, /tmp, /root, /usr/bin 历史: 无",EXPLORE,6
1932,了解 jq 的可用选项 当前: /home 历史: cat /proc/cpuinfo → pwd,HELP,7
1933,"沙箱探索继续 当前 /home 已访问 /proc, /mnt 历史: 无",EXPLORE,6
1934,在 /etc 下需要了解有哪些文件和目录 历史: pwd,LIST,1
1935,查找 failed: 当前目录 /mnt 已知文件 node 历史: 刚进入环境,SEARCH,2
1936,准备调用 ping 先验证路径 当前: /usr/local/bin 历史: 无,INSPECT,4
1937,"已知区域: /mnt, /etc, / 当前 /root 需扩大范围 历史: 无",EXPLORE,6
1938,系统检查: 内存信息 位置 / 历史: 无,INFO,3
1939,探索到 /opt 准备列出所有条目 历史: 无,LIST,1
1940,沙箱环境 当前 /dev 搜索目标: 127.0.0.1 历史: cat → cat /proc/cpuinfo,SEARCH,2
1941,统计 /var/log/syslog 的行数量 历史: 刚进入环境,COUNT,5
1942,当前目录: /home 已知文件: user/data.csv 需统计行数 历史: 刚进入环境,COUNT,5
1943,到达 /sys 准备浏览文件列表 历史: 无,LIST,1
1944,npm 命令参数不清楚 需 --help 当前: / 历史: 刚进入环境,HELP,7
1945,环境分析需要负载情况 当前: /dev 历史: 刚进入环境,INFO,3
1946,刚刚 cd 到 /sys 需要看看里面有什么 历史: 无,LIST,1
1947,/var/log 是新发现的路径 需要浏览 历史: df,LIST,1
1948,git 命令路径验证 环境: /var/log 历史: 无,INSPECT,4
1949,"准备离开 /var 前往未知区域 已访问 /, /usr/bin, /etc, /tmp, /proc 历史: wc → ps",EXPLORE,6
1950,当前目录: /root 已知文件: pip3 上步: 看到文件含 connection 历史: 无,SEARCH,2
1951,环境诊断: ssh 是否可用 当前 /sys 历史: pwd,INSPECT,4
1952,当前目录: /root 已知文件: null 历史: 刚进入环境,READ,0
1953,当前目录: /mnt 历史: grep 需要查看系统系统版本,INFO,3
1954,目录 /dev 的内容尚未查看 历史: 无,LIST,1
1955,上步发现 nginx 相关信息 当前: /usr/bin 历史: pwd → ps → ls,SEARCH,2
1956,python3 命令帮助查询 当前: /root 历史: uptime → head,HELP,7
1957,需计数 nginx/access.log 中的条目数 当前: /var/log 历史: 无,COUNT,5
1958,devices/system/cpu/online 内容长度未知 需计数 当前: /sys 历史: 无,COUNT,5
1959,沙箱中 redis-cli 如何使用 需查帮助 当前 /sys 历史: 无,HELP,7
1960,准备查看 /proc 中的 stat 历史: 无,READ,0
1961,文件系统显示 pip3 在 /usr/local/bin 中 历史: 刚进入环境,READ,0
1962,沙箱环境 当前 /proc 搜索目标: failed 历史: 刚进入环境,SEARCH,2
1963,环境诊断: 需要系统版本 当前路径: /usr/local/bin 历史: 刚进入环境,INFO,3
1964,准备 htop --help 当前目录 /var/log 历史: 无,HELP,7
1965,系统监控: 查看进程信息 位置: /tmp 历史: whoami → cat → wc,INFO,3
1966,pip3 有多少行数据 当前路径 /usr/local/bin 历史: 无,COUNT,5
1967,目录 /dev 的内容尚未查看 历史: 刚进入环境,LIST,1
1968,需了解 python3 的数据量 当前 /usr/bin 历史: 无,COUNT,5
1969,想学习 node 的参数 当前目录 /usr/bin 历史: 无,HELP,7
1970,路径 /usr/local/bin 存在但内容未知 历史: 刚进入环境,LIST,1
1971,刚进入 /home 准备查看目录内容 历史: 刚进入环境,LIST,1
1972,环境诊断: ssh 是否可用 当前 /mnt 历史: uptime,INSPECT,4
1973,"探索模式: 从 /mnt 出发 已访问 /var, /sys, /proc, /etc 历史: head → grep → cd",EXPLORE,6
1974,刚刚 cd 到 /usr/local/bin 需要看看里面有什么 历史: 无,LIST,1
1975,准备统计 /mnt/crontab 的行 历史: 无,COUNT,5
1976,统计 /var/log/auth.log 的行数量 历史: 无,COUNT,5
1977,需了解 user/.bashrc 的数据量 当前 /home 历史: 无,COUNT,5
1978,在 /home 中需要了解目录布局 历史: 无,LIST,1
1979,系统监控: 查看系统版本 位置: /var/log 历史: 无,INFO,3
1980,想学习 mysql 的参数 当前目录 / 历史: 无,HELP,7
1981,"当前目录: /mnt 已访问: /usr/local/bin, /var/log 准备探索新路径 历史: 刚进入环境",EXPLORE,6
1982,node 使用方法待了解 当前目录 /mnt 历史: 刚进入环境,HELP,7
1983,系统信息收集: 负载情况 位置: /mnt 历史: whoami,INFO,3
1984,帮助查询: curl 当前路径 /var/log 历史: wc → df,HELP,7
1985,环境监测: 负载情况 当前目录 /usr/local/bin 历史: 刚进入环境,INFO,3
1986,需发现 /usr/local/bin 之外的新区域 历史: 无,EXPLORE,6
1987,当前位于 /sys 注意到文件 devices/system/cpu/online 历史: 无,READ,0
1988,目录 /dev 的内容尚未查看 历史: 无,LIST,1
1989,当前路径 /root 发现配置文件 dmesg 历史: 刚进入环境,READ,0
1990,"当前目录: /root 已访问: /etc, /usr/bin, /var/log 准备探索新路径 历史: 无",EXPLORE,6
1991,文件 boot.log 大小未知 先统计行数 当前: /var/log 历史: date → uptime,COUNT,5
1992,/opt 是新发现的路径 需要浏览 历史: 无,LIST,1
1993,目录 /sys 的内容尚未查看 历史: 无,LIST,1
1994,沙箱环境 验证 sed 安装 当前: /usr/bin 历史: 刚进入环境,INSPECT,4
1995,需检查 find 是否在 PATH 中 当前 /opt 历史: pwd → df,INSPECT,4
1996,准备使用 sed 需先定位 当前目录 / 历史: wc,INSPECT,4
1997,路径 /var 存在但内容未知 历史: 无,LIST,1
1998,环境 /var/log 中查找 ping 的位置 历史: ps,INSPECT,4
1999,刚切换到 /var/log 尚未查看目录结构 历史: grep → wc,LIST,1
2000,/etc 目录中 nginx/nginx.conf 是上步发现的重要文件 历史: 无,READ,0
2001,刚刚 cd 到 /usr/bin 需要看看里面有什么 历史: cd,LIST,1
2002,目标: 在 node 中查找 password 当前: /usr/local/bin 历史: 无,SEARCH,2
2003,文件 uptime 大小未知 先统计行数 当前: /proc 历史: 无,COUNT,5
2004,系统状态未知 需获取系统版本 当前: /mnt 历史: 无,INFO,3
2005,当前 /usr/local/bin 附近还有未知路径 历史: 无,EXPLORE,6
2006,环境已熟悉 当前: /var 需要发现新区域 历史: 无,EXPLORE,6
2007,准备使用 jq 需先定位 当前目录 /usr/bin 历史: 无,INSPECT,4
2008,环境诊断: 需要运行时间 当前路径: /mnt 历史: 无,INFO,3
2009,需要在 /root 中搜索 nginx 的出现 历史: 刚进入环境,SEARCH,2
2010,当前目录: /usr/bin 已知文件: curl 上步: ls 看到很多文件 历史: 无,READ,0
2011,文件 stat 可能包含 nginx 需确认 当前: /proc 历史: 无,SEARCH,2
2012,文件 log/dmesg 有多少行 当前: /var 历史: whoami → wc → date,COUNT,5
2013,mysql 命令帮助查询 当前: /home 历史: 刚进入环境,HELP,7
2014,上步发现 nginx 相关信息 当前: /tmp 历史: 无,SEARCH,2
2015,"沙箱探索继续 当前 /root 已访问 /opt, / 历史: 无",EXPLORE,6
2016,grep 命令参数不清楚 需 --help 当前: /proc 历史: 刚进入环境,HELP,7
2017,当前目录: /var/log 上步: head 查看文件头部 历史: 无,LIST,1
2018,计数需求: curl 在 /usr/bin 中 历史: 刚进入环境,COUNT,5
2019,沙箱中 zip 如何使用 需查帮助 当前 /proc 历史: 无,HELP,7
2020,当前目录: /mnt 已知文件: sshd_config 历史: 无,READ,0
2021,沙箱状态: 需读取系统版本 当前: /mnt 历史: cat /proc/cpuinfo → head,INFO,3
2022,当前位于 /usr/bin 注意到文件 python3 历史: 刚进入环境,READ,0
2023,环境: /opt 准备获取 ping 帮助信息 历史: 刚进入环境,HELP,7
2024,git 命令路径验证 环境: /sys 历史: 无,INSPECT,4
2025,准备 grep ssh 在 / 下的文件中 历史: 无,SEARCH,2
2026,文件系统显示 sshd_config 在 /mnt 中 历史: 无,READ,0
2027,需查看 grep 的帮助文档 当前: /usr/bin 历史: 无,HELP,7
2028,环境分析需要内存信息 当前: /dev 历史: 刚进入环境,INFO,3
2029,系统检查: 磁盘信息 位置 /var/log 历史: whoami → grep,INFO,3
2030,当前路径: /var 文件列表未知 历史: grep → head → ls,LIST,1
2031,沙箱中 /root 的内容需要浏览 历史: wc,LIST,1
2032,当前路径: / 文件列表未知 历史: ls → uptime → df,LIST,1
2033,统计 /mnt/git 的行数量 历史: 无,COUNT,5
2034,在 filesystems 中发现 timeout 关键字 当前目录: /proc 历史: 无,SEARCH,2
2035,系统信息收集: 内存信息 位置: /sys 历史: cd → pwd,INFO,3
2036,准备调用 ssh 先验证路径 当前: /etc 历史: 刚进入环境,INSPECT,4
2037,awk 命令帮助查询 当前: /mnt 历史: 无,HELP,7
2038,到达 /proc 准备浏览文件列表 历史: ls,LIST,1
2039,准备 wc -l curl 当前: /usr/bin 历史: 刚进入环境,COUNT,5
2040,沙箱环境 当前 /usr/bin 搜索目标: admin 历史: 刚进入环境,SEARCH,2
2041,当前目录: /usr/bin 已知文件: vim 历史: 无,READ,0
2042,当前目录: /opt 历史: 刚进入环境 需要查看系统运行时间,INFO,3
2043,查看 /opt 下的 app/config.yaml 可能有系统信息 历史: uptime,READ,0
2044,沙箱环境 准备获取 python3 帮助 当前 /var 历史: ls → ps,HELP,7
2045,了解 ping 的可用选项 当前: /usr/local/bin 历史: 无,HELP,7
2046,"探索模式: 从 /root 出发 已访问 /proc, /tmp 历史: 无",EXPLORE,6
2047,沙箱中 netstat 是否可用 当前: / 历史: 无,INSPECT,4
2048,想学习 ping 的参数 当前目录 /usr/local/bin 历史: df,HELP,7
2049,准备执行 curl --help 当前: /opt 历史: wc → cat,HELP,7
2050,/proc 目录中 version 是上步发现的重要文件 历史: cat /proc/cpuinfo → cat → pwd,READ,0
2051,在 /tmp 中计数 test.sh 的行 历史: grep,COUNT,5
2052,路径 /sys 存在但内容未知 历史: uptime,LIST,1
2053,在 log/auth.log 中发现 token 关键字 当前目录: /var 历史: 刚进入环境,SEARCH,2
2054,沙箱状态: 需读取系统版本 当前: / 历史: 无,INFO,3
2055,当前 /mnt 附近还有未知路径 历史: 无,EXPLORE,6
2056,查看 user/.bashrc 行数 环境路径 /home 历史: 无,COUNT,5
2057,/home 目录下可能包含更多子目录 历史: 无,LIST,1
2058,环境分析需要用户信息 当前: /opt 历史: 无,INFO,3
2059,正在分析 /usr/local/bin 中的 pip3 内容 历史: cat /proc/cpuinfo,READ,0
2060,当前目录: /opt 历史: 无 需要查看系统磁盘信息,INFO,3
2061,当前目录: /dev 已知文件: random 上步: 看到文件含 failed 历史: 刚进入环境,SEARCH,2
2062,当前 /proc 附近还有未知路径 历史: 无,EXPLORE,6
2063,沙箱中 sed 是否可用 当前: /proc 历史: 刚进入环境,INSPECT,4
2064,当前路径 /proc 还有未探索的子目录 历史: grep → uptime,EXPLORE,6
2065,"探索阶段: 从 /dev 扩展 已访问 /sys, /var, /tmp, /usr/local/bin 历史: 刚进入环境",EXPLORE,6
2066,当前路径 /var 发现配置文件 log/syslog 历史: 无,READ,0
2067,在 /sys 下发现文件 class/net/eth0/address 历史: wc → pwd,READ,0
2068,环境: /tmp 准备获取 docker 帮助信息 历史: 无,HELP,7
2069,需了解系统系统版本 环境: /etc 历史: pwd → wc,INFO,3
2070,沙箱环境 /root 下存在文本文件 services 历史: whoami → pwd → uptime,READ,0
2071,系统监控: 查看运行时间 位置: /root 历史: 刚进入环境,INFO,3
2072,帮助查询: ps 当前路径 /proc 历史: 无,HELP,7
2073,查看内存信息以了解环境状态 当前: /etc 历史: 无,INFO,3
2074,"环境探索中 当前: /proc 已访问 /var, /tmp, /, /sys 历史: 无",EXPLORE,6
2075,准备看 redis-cli 的帮助 环境 /usr/bin 历史: 刚进入环境,HELP,7
2076,准备检查内存信息 沙箱路径: /usr/local/bin 历史: 无,INFO,3
2077,准备看 nginx 的帮助 环境 /etc 历史: 刚进入环境,HELP,7
2078,帮助查询: git 当前路径 /var/log 历史: ps → pwd → cat /proc/cpuinfo,HELP,7
2079,docker-compose 有多少行数据 当前路径 /usr/local/bin 历史: grep,COUNT,5
2080,在 /proc 下查找包含 127.0.0.1 的内容 历史: 刚进入环境,SEARCH,2
2081,刚进入 /usr/local/bin 准备查看目录内容 历史: 无,LIST,1
2082,位置: /sys 准备执行目录浏览 历史: 刚进入环境,LIST,1
2083,准备统计 /usr/bin/vim 的行 历史: 无,COUNT,5
2084,准备执行 ping --help 当前: /usr/bin 历史: grep → ls → cd,HELP,7
2085,ping 命令路径验证 环境: /proc 历史: 无,INSPECT,4
2086,查看 passwd 行数 环境路径 /root 历史: uptime → cat /proc/cpuinfo,COUNT,5
2087,环境诊断: 需要进程信息 当前路径: /sys 历史: cat /proc/cpuinfo → head,INFO,3
2088,在 /dev 中，文件 null 可能存在有用信息 历史: 无,READ,0
2089,沙箱目录 /sys 存在文件 devices/system/cpu/online 上步操作: ls 看到很多文件 历史: 刚进入环境,READ,0
2090,沙箱诊断: 获取负载情况 当前路径 /sys 历史: 刚进入环境,INFO,3
2091,沙箱状态: 需读取进程信息 当前: /sys 历史: 无,INFO,3
2092,当前路径: /mnt 文件列表未知 历史: 无,LIST,1
2093,lsof 命令参数不清楚 需 --help 当前: /mnt 历史: grep → pwd,HELP,7
2094,环境诊断: htop 是否可用 当前 /tmp 历史: 刚进入环境,INSPECT,4
2095,环境 /usr/bin 中查找 find 的位置 历史: 无,INSPECT,4
2096,当前路径: /var 文件列表未知 历史: ls → grep,LIST,1
2097,想运行 zip 先确认安装 当前: /dev 历史: 无,INSPECT,4
2098,沙箱中 mysql 如何使用 需查帮助 当前 /usr/bin 历史: 无,HELP,7
2099,/root 附近可能有未发现的目录 准备探索 历史: 刚进入环境,EXPLORE,6
2100,到达 /usr/local/bin 准备浏览文件列表 历史: 刚进入环境,LIST,1
2101,cache.json 中可能包含 nginx 需搜索验证 历史: pwd,SEARCH,2
2102,需要当前时间来评估环境 当前: /proc 历史: 无,INFO,3
2103,环境: /tmp 准备获取 grep 帮助信息 历史: 无,HELP,7
2104,需过滤 /home 中含 password 的行 历史: ls → df → cat /proc/cpuinfo,SEARCH,2
2105,环境显示 /sys/devices/system/cpu/online 可读 历史: 无,READ,0
2106,系统信息收集: 系统版本 位置: / 历史: 无,INFO,3
2107,查看 node 行数 环境路径 /usr/local/bin 历史: 刚进入环境,COUNT,5
2108,系统概览: 查看系统版本 路径: /mnt 历史: cat,INFO,3
2109,准备检查 curl 可执行性 当前: /var/log 历史: 无,INSPECT,4
2110,了解 sed 的可用选项 当前: /usr/local/bin 历史: 无,HELP,7
2111,需读取 /usr/local/bin/docker-compose 获取信息 历史: ls,READ,0
2112,准备看 git 的帮助 环境 /usr/local/bin 历史: 无,HELP,7
2113,/var 是新发现的路径 需要浏览 历史: 无,LIST,1
2114,位置: /usr/bin 准备执行目录浏览 历史: date → wc → pwd,LIST,1
2115,"沙箱探索继续 当前 /dev 已访问 /var/log, /usr/bin 历史: 无",EXPLORE,6
2116,沙箱状态: 需读取进程信息 当前: /var 历史: 无,INFO,3
2117,需确认 tar 命令是否存在 当前目录 / 历史: 无,INSPECT,4
2118,环境已熟悉 当前: /tmp 需要发现新区域 历史: head → cd → grep,EXPLORE,6
2119,目标: 在 node 中查找 error 当前: /usr/local/bin 历史: uptime → date,SEARCH,2
2120,数据量检查: user/data.csv 行数 当前 /home 历史: 无,COUNT,5
2121,在 /proc 下查找包含 127.0.0.1 的内容 历史: grep → pwd,SEARCH,2
2122,准备获取进程信息 当前: /home 历史: 刚进入环境,INFO,3
2123,"准备离开 /mnt 前往未知区域 已访问 /etc, /sys, /usr/local/bin, /var, / 历史: 刚进入环境",EXPLORE,6
2124,已定位文件 ssh/sshd_config 位于 /etc 历史: 无,READ,0
2125,准备统计 /usr/local/bin/node 的行 历史: 无,COUNT,5
2126,沙箱状态: 需读取运行时间 当前: /dev 历史: 刚进入环境,INFO,3
2127,沙箱中 /mnt 的内容需要浏览 历史: 无,LIST,1
2128,检查 redis-cli 的安装路径 环境: /etc 历史: 无,INSPECT,4
2129,已发现 localhost 需在 scripts/backup.sh 中搜索更多 历史: 无,SEARCH,2
2130,沙箱目录 /sys 存在文件 class/net/eth0/address 上步操作: 执行 grep 历史: grep → ps,READ,0
2131,需检查 netstat 是否在 PATH 中 当前 /root 历史: df → uptime → wc,INSPECT,4
2132,想学习 node 的参数 当前目录 /tmp 历史: 无,HELP,7
2133,沙箱环境 验证 awk 安装 当前: /tmp 历史: 无,INSPECT,4
2134,沙箱中定位 ssh 当前目录 /proc 历史: 刚进入环境,INSPECT,4
2135,需了解 www/html/index.html 的数据量 当前 /var 历史: 无,COUNT,5
2136,系统信息收集: 运行时间 位置: /dev 历史: ls,INFO,3
2137,user/.profile 行数统计 当前目录 /home 历史: 刚进入环境,COUNT,5
2138,检查 curl 是否存在 当前路径: /var/log 历史: 无,INSPECT,4
2139,当前 /usr/local/bin 附近还有未知路径 历史: 无,EXPLORE,6
2140,"探索模式: 从 /root 出发 已访问 /dev, /tmp, /home 历史: 刚进入环境",EXPLORE,6
2141,已收集 /usr/local/bin 信息 准备探索新路径 历史: 无,EXPLORE,6
2142,python3 命令参数不清楚 需 --help 当前: /etc 历史: 无,HELP,7
2143,/mnt 目录下找到 curl 上步: 发现新目录 /mnt 历史: 无,READ,0
2144,"已知路径: /mnt, /var, /home 准备从 /proc 出发探索 历史: date → head",EXPLORE,6
2145,"探索阶段: 从 /home 扩展 已访问 /opt, /mnt, /proc, /dev 历史: 刚进入环境",EXPLORE,6
2146,沙箱诊断: 获取进程信息 当前路径 /usr/local/bin 历史: 无,INFO,3
2147,检查 htop 的安装路径 环境: / 历史: cd,INSPECT,4
2148,在 /usr/bin 中计数 python3 的行 历史: 无,COUNT,5
2149,检查 awk 的安装路径 环境: /opt 历史: whoami,INSPECT,4
2150,在 cache.json 中发现 timeout 关键字 当前目录: /tmp 历史: 无,SEARCH,2
2151,当前 /mnt 搜索关键词 localhost 历史: 无,SEARCH,2
2152,在 /root 中准备查询磁盘信息 历史: 刚进入环境,INFO,3
2153,准备使用 tar 先检查是否存在 当前: /var 历史: 无,INSPECT,4
2154,沙箱环境 验证 ping 安装 当前: /usr/local/bin 历史: 无,INSPECT,4
2155,系统概览: 查看当前时间 路径: /mnt 历史: 无,INFO,3
2156,/opt 目录下可能包含更多子目录 历史: 无,LIST,1
2157,已定位文件 log/auth.log 位于 /var 历史: wc → cat /proc/cpuinfo → ps,READ,0
2158,准备使用 zip 需先定位 当前目录 /proc 历史: 无,INSPECT,4
2159,准备统计 /tmp/test.sh 的行 历史: 无,COUNT,5
2160,zero 行数统计 当前目录 /dev 历史: cat → pwd,COUNT,5
2161,/ 环境中 sed 命令路径检查 历史: 无,INSPECT,4
2162,在 /var 下统计 spool/cron/crontabs/root 行数 历史: 无,COUNT,5
2163,需要当前时间来评估环境 当前: /var 历史: head → cat → cat /proc/cpuinfo,INFO,3
2164,准备 zip --help 当前目录 /sys 历史: 无,HELP,7
2165,在 /dev 中准备查询进程信息 历史: cat /proc/cpuinfo → cat → cd,INFO,3
2166,查看内存信息以了解环境状态 当前: / 历史: 刚进入环境,INFO,3
2167,沙箱环境 当前 /tmp 搜索目标: error 历史: head → ps,SEARCH,2
2168,想执行 git 先检查安装位置 当前: /root 历史: whoami → grep,INSPECT,4
2169,"已知区域: /proc, /, /usr/local/bin, /mnt 当前 /dev 需扩大范围 历史: 无",EXPLORE,6
2170,当前路径 /etc 需搜索 password 相关条目 历史: 无,SEARCH,2
2171,沙箱目录 /usr/local/bin 存在文件 docker-compose 上步操作: 进入 /usr/local/bin 历史: cat /proc/cpuinfo,READ,0
2172,沙箱目录 / 存在文件 hostname 上步操作: ls 看到很多文件 历史: 无,READ,0
